repeat,seed,fold,method,accuracy,sensitivity,specificity,precision,mcc,f1,auc_roc,tp,tn,fp,fn
4,53,0,DeepLSE160-SRC,0.7684210526315789,0.7916666666666666,0.7446808510638298,0.76,0.5370621716354016,0.7755102040816326,0.8328900709219859,38,35,12,10
4,53,0,AE160-SRC,0.7263157894736842,0.7083333333333334,0.7446808510638298,0.7391304347826086,0.4532151221690301,0.723404255319149,0.8049645390070922,34,35,12,14
4,53,0,CKSAAP-KPCA160-MP,0.8,0.7916666666666666,0.8085106382978723,0.8085106382978723,0.600177304964539,0.8,0.887854609929078,38,38,9,10
4,53,0,CKSAAP-KPCA160-L1-SRC,0.7578947368421053,0.6875,0.8297872340425532,0.8048780487804879,0.522170701255894,0.7415730337078652,0.8621453900709221,33,39,8,15
4,53,0,AWMKPCA160-L1-SRC,0.7263157894736842,0.7916666666666666,0.6595744680851063,0.7037037037037037,0.4555010915839761,0.7450980392156863,0.8080673758865249,38,31,16,10
4,53,1,PCA160-SRC (proposed),0.7052631578947368,0.7021276595744681,0.7083333333333334,0.7021276595744681,0.4104609929078014,0.7021276595744681,0.8249113475177304,33,34,14,14
4,53,1,DeepLSE160-SRC,0.6842105263157895,0.6595744680851063,0.7083333333333334,0.6888888888888889,0.36839801855982096,0.6739130434782609,0.7761524822695036,31,34,14,16
4,53,1,AE160-SRC,0.6736842105263158,0.6170212765957447,0.7291666666666666,0.6904761904761905,0.3485129387886756,0.651685393258427,0.7854609929078014,29,35,13,18
4,53,1,CKSAAP-KPCA160-MP,0.7368421052631579,0.7021276595744681,0.7708333333333334,0.75,0.47422390835467176,0.7252747252747253,0.8541666666666667,33,37,11,14
4,53,1,CKSAAP-KPCA160-L1-SRC,0.7684210526315789,0.6595744680851063,0.875,0.8378378378378378,0.5481039114270573,0.7380952380952381,0.8679078014184397,31,42,6,16
4,53,1,AWMKPCA160-L1-SRC,0.7263157894736842,0.7446808510638298,0.7083333333333334,0.7142857142857143,0.4532151221690301,0.7291666666666666,0.8231382978723404,35,34,14,12
4,53,2,PCA160-SRC (proposed),0.7872340425531915,0.851063829787234,0.723404255319149,0.7547169811320755,0.5792071321891946,0.8,0.8709823449524672,40,34,13,7
4,53,2,DeepLSE160-SRC,0.8085106382978723,0.851063829787234,0.7659574468085106,0.7843137254901961,0.619268061550524,0.8163265306122449,0.8451788139429606,40,36,11,7
4,53,2,AE160-SRC,0.7659574468085106,0.8085106382978723,0.723404255319149,0.7450980392156863,0.5338517771987276,0.7755102040816326,0.8397464916251697,38,34,13,9
4,53,2,CKSAAP-KPCA160-MP,0.776595744680851,0.7872340425531915,0.7659574468085106,0.7708333333333334,0.5533167449931866,0.7789473684210526,0.8705296514259846,37,36,11,10
4,53,2,CKSAAP-KPCA160-L1-SRC,0.8085106382978723,0.8297872340425532,0.7872340425531915,0.7959183673469388,0.6175806794999419,0.8125,0.8881846989588049,39,37,10,8
